journal,journal_id,discipline,journal_type,year,issue,issue_label,expected,exists,article_count,missing_title_count,missing_authors_count,missing_year_or_issue_count,missing_abstract_count,missing_source_url_count,issue_public_status
现代国际关系,159,政治学,CSSCI,2004,4,2004年第4期,True,True,4,4,0,0,4,0,found
现代国际关系,159,政治学,CSSCI,2004,5,2004年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2004,6,2004年第6期,True,True,1,1,0,0,1,0,found
现代国际关系,159,政治学,CSSCI,2004,7,2004年第7期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2004,8,2004年第8期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2004,9,2004年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2004,10,2004年第10期,True,True,9,9,0,0,9,0,found
现代国际关系,159,政治学,CSSCI,2004,11,2004年第11期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2004,12,2004年第12期,True,True,4,4,0,0,4,0,found
现代国际关系,159,政治学,CSSCI,2005,1,2005年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2005,2,2005年第2期,True,True,4,4,0,0,4,0,found
现代国际关系,159,政治学,CSSCI,2005,3,2005年第3期,True,True,1,1,0,0,1,0,found
现代国际关系,159,政治学,CSSCI,2005,4,2005年第4期,True,True,1,1,0,0,1,0,found
现代国际关系,159,政治学,CSSCI,2005,5,2005年第5期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2005,6,2005年第6期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2005,7,2005年第7期,True,True,3,3,0,0,3,0,found
现代国际关系,159,政治学,CSSCI,2005,8,2005年第8期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2005,9,2005年第9期,True,True,3,3,0,0,3,0,found
现代国际关系,159,政治学,CSSCI,2005,10,2005年第10期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2005,11,2005年第11期,True,True,3,3,0,0,3,0,found
现代国际关系,159,政治学,CSSCI,2005,12,2005年第12期,True,True,3,3,0,0,3,0,found
现代国际关系,159,政治学,CSSCI,2006,1,2006年第1期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2006,2,2006年第2期,True,True,1,1,0,0,1,0,found
现代国际关系,159,政治学,CSSCI,2006,3,2006年第3期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2006,4,2006年第4期,True,True,3,3,0,0,3,0,found
现代国际关系,159,政治学,CSSCI,2006,5,2006年第5期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2006,6,2006年第6期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2006,7,2006年第7期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2006,8,2006年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2006,9,2006年第9期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2006,10,2006年第10期,True,True,6,6,0,0,6,0,found
现代国际关系,159,政治学,CSSCI,2006,11,2006年第11期,True,True,1,1,0,0,1,0,found
现代国际关系,159,政治学,CSSCI,2006,12,2006年第12期,True,True,2,2,0,0,2,0,found
现代国际关系,159,政治学,CSSCI,2007,1,2007年第1期,True,True,9,9,0,0,9,0,found
现代国际关系,159,政治学,CSSCI,2007,2,2007年第2期,True,True,5,5,0,0,5,0,found
现代国际关系,159,政治学,CSSCI,2007,3,2007年第3期,True,True,6,6,0,0,6,0,found
现代国际关系,159,政治学,CSSCI,2007,4,2007年第4期,True,True,6,6,0,0,6,0,found
现代国际关系,159,政治学,CSSCI,2007,5,2007年第5期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2007,6,2007年第6期,True,True,6,6,0,0,6,0,found
现代国际关系,159,政治学,CSSCI,2007,7,2007年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2007,8,2007年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2007,9,2007年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2007,10,2007年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2007,11,2007年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2007,12,2007年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2008,1,2008年第1期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2008,2,2008年第2期,True,True,6,6,0,0,6,0,found
现代国际关系,159,政治学,CSSCI,2008,3,2008年第3期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2008,4,2008年第4期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2008,5,2008年第5期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2008,6,2008年第6期,True,True,5,5,0,0,5,0,found
现代国际关系,159,政治学,CSSCI,2008,7,2008年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2008,8,2008年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2008,9,2008年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2008,10,2008年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2008,11,2008年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2008,12,2008年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2009,1,2009年第1期,True,True,6,6,0,0,6,0,found
现代国际关系,159,政治学,CSSCI,2009,2,2009年第2期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2009,3,2009年第3期,True,True,9,9,0,0,9,0,found
现代国际关系,159,政治学,CSSCI,2009,4,2009年第4期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2009,5,2009年第5期,True,True,10,10,0,0,10,0,found
现代国际关系,159,政治学,CSSCI,2009,6,2009年第6期,True,True,10,10,0,0,10,0,found
现代国际关系,159,政治学,CSSCI,2009,7,2009年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2009,8,2009年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2009,9,2009年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2009,10,2009年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2009,11,2009年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2009,12,2009年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2010,1,2010年第1期,True,True,28,28,0,0,28,0,found
现代国际关系,159,政治学,CSSCI,2010,2,2010年第2期,True,True,9,9,0,0,9,0,found
现代国际关系,159,政治学,CSSCI,2010,3,2010年第3期,True,True,11,11,0,0,11,0,found
现代国际关系,159,政治学,CSSCI,2010,4,2010年第4期,True,True,9,9,0,0,9,0,found
现代国际关系,159,政治学,CSSCI,2010,5,2010年第5期,True,True,11,11,0,0,11,0,found
现代国际关系,159,政治学,CSSCI,2010,6,2010年第6期,True,True,11,11,0,0,11,0,found
现代国际关系,159,政治学,CSSCI,2010,7,2010年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2010,8,2010年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2010,9,2010年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2010,10,2010年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2010,11,2010年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2010,12,2010年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2011,1,2011年第1期,True,True,10,10,0,0,10,0,found
现代国际关系,159,政治学,CSSCI,2011,2,2011年第2期,True,True,10,10,0,0,10,0,found
现代国际关系,159,政治学,CSSCI,2011,3,2011年第3期,True,True,12,12,0,0,12,0,found
现代国际关系,159,政治学,CSSCI,2011,4,2011年第4期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2011,5,2011年第5期,True,True,11,11,0,0,11,0,found
现代国际关系,159,政治学,CSSCI,2011,6,2011年第6期,True,True,10,10,0,0,10,0,found
现代国际关系,159,政治学,CSSCI,2011,7,2011年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2011,8,2011年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2011,9,2011年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2011,10,2011年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2011,11,2011年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2011,12,2011年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2012,1,2012年第1期,True,True,31,31,0,0,31,0,found
现代国际关系,159,政治学,CSSCI,2012,2,2012年第2期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2012,3,2012年第3期,True,True,6,6,0,0,6,0,found
现代国际关系,159,政治学,CSSCI,2012,4,2012年第4期,True,True,9,9,0,0,9,0,found
现代国际关系,159,政治学,CSSCI,2012,5,2012年第5期,True,True,19,19,0,0,19,0,found
现代国际关系,159,政治学,CSSCI,2012,6,2012年第6期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2012,7,2012年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2012,8,2012年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2012,9,2012年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2012,10,2012年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2012,11,2012年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2012,12,2012年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2013,1,2013年第1期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2013,2,2013年第2期,True,True,9,9,0,0,9,0,found
现代国际关系,159,政治学,CSSCI,2013,3,2013年第3期,True,True,19,19,0,0,19,0,found
现代国际关系,159,政治学,CSSCI,2013,4,2013年第4期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2013,5,2013年第5期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2013,6,2013年第6期,True,True,21,21,0,0,21,0,found
现代国际关系,159,政治学,CSSCI,2013,7,2013年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2013,8,2013年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2013,9,2013年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2013,10,2013年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2013,11,2013年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2013,12,2013年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2014,1,2014年第1期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2014,2,2014年第2期,True,True,18,18,0,0,18,0,found
现代国际关系,159,政治学,CSSCI,2014,3,2014年第3期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2014,4,2014年第4期,True,True,20,20,0,0,20,0,found
现代国际关系,159,政治学,CSSCI,2014,5,2014年第5期,True,True,11,11,0,0,11,0,found
现代国际关系,159,政治学,CSSCI,2014,6,2014年第6期,True,True,13,13,0,0,13,0,found
现代国际关系,159,政治学,CSSCI,2014,7,2014年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2014,8,2014年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2014,9,2014年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2014,10,2014年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2014,11,2014年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2014,12,2014年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2015,1,2015年第1期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2015,2,2015年第2期,True,True,27,27,0,0,27,0,found
现代国际关系,159,政治学,CSSCI,2015,3,2015年第3期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2015,4,2015年第4期,True,True,14,14,0,0,14,0,found
现代国际关系,159,政治学,CSSCI,2015,5,2015年第5期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2015,6,2015年第6期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2015,7,2015年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2015,8,2015年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2015,9,2015年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2015,10,2015年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2015,11,2015年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2015,12,2015年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2016,1,2016年第1期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2016,2,2016年第2期,True,True,7,7,0,0,7,0,found
现代国际关系,159,政治学,CSSCI,2016,3,2016年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2016,4,2016年第4期,True,True,1,1,0,0,1,0,found
现代国际关系,159,政治学,CSSCI,2016,5,2016年第5期,True,True,1,1,0,0,1,0,found
现代国际关系,159,政治学,CSSCI,2016,6,2016年第6期,True,True,3,3,0,0,3,0,found
现代国际关系,159,政治学,CSSCI,2016,7,2016年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2016,8,2016年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2016,9,2016年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2016,10,2016年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2016,11,2016年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2016,12,2016年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,1,2017年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,2,2017年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,3,2017年第3期,True,True,5,5,0,0,5,0,found
现代国际关系,159,政治学,CSSCI,2017,4,2017年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,5,2017年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,6,2017年第6期,True,True,8,8,0,0,8,0,found
现代国际关系,159,政治学,CSSCI,2017,7,2017年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,8,2017年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,9,2017年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,10,2017年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,11,2017年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2017,12,2017年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,1,2018年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,2,2018年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,3,2018年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,4,2018年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,5,2018年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,6,2018年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,7,2018年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,8,2018年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,9,2018年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,10,2018年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,11,2018年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2018,12,2018年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,1,2019年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,2,2019年第2期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,3,2019年第3期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,4,2019年第4期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,5,2019年第5期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,6,2019年第6期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,7,2019年第7期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,8,2019年第8期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,9,2019年第9期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,10,2019年第10期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,11,2019年第11期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2019,12,2019年第12期,True,False,0,0,0,0,0,0,not_found_in_public_sources
现代国际关系,159,政治学,CSSCI,2020,1,2020年第1期,True,False,0,0,0,0,0,0,not_found_in_public_sources
